id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
323294,US-0559,closed,White Mountain Gateway Airport,43.820352,-71.133957,470,NA,US,US-NH,Freedom,no,,,,,,NH14
324429,US-0568,seaplane_base,Tailwind Boston Seaplane Base,42.351583,-71.024971,0,NA,US,US-MA,Boston,no,MA17,,MA17,,,
324564,US-0582,heliport,Valley Regional Hospital Heliport,43.384087,-72.341546,594,NA,US,US-NH,Claremont,no,NH97,,NH97,,,
324645,US-0600,small_airport,Limerick Airport,43.6989,-70.777597,362,NA,US,US-ME,Limerick,no,,,,,,Limerick Yarn Mills
324699,US-0615,closed,Lee Field,43.028826,-71.642754,300,NA,US,US-NH,Goffstown,no,,,,,,NH03
324822,US-0633,heliport,Tsam Heliport,43.132266,-71.439537,302,NA,US,US-NH,Pembroke,no,NH25,,NH25,,,
325016,US-0664,heliport,Gifford Memorial Hospital Heliport,43.917194,-72.665972,746,NA,US,US-VT,Randolph,no,,,VT95,,,
325567,US-0744,small_airport,Fort Kent Municipal Airport,47.204206,-68.579212,708,NA,US,US-ME,Fort Kent,no,,,FTKEN,,,
325573,US-0745,closed,Watson Airport,44.175925,-68.834624,101,NA,US,US-ME,Pulpit Harbor,no,,,,,,
325577,US-0746,closed,Fernald Field,44.647284,-68.901057,181,NA,US,US-ME,Winterport,no,,,,,,
325578,US-0747,small_airport,Lucky Landing Airport,44.904288,-68.808365,121,NA,US,US-ME,Glenburn,no,,,,,,
325582,US-0748,closed,Saint Croix Airport,45.130651,-67.304735,90,NA,US,US-ME,Baring,no,,,,,,
325587,US-0749,closed,Ashland Airport,46.59822,-68.393795,724,NA,US,US-ME,Ashland,no,,,,,,
328491,US-0917,heliport,Silo Heliport,41.793145,-73.049894,1050,NA,US,US-CT,Harwinton,no,07CT,,07CT,,,
328795,US-0933,heliport,Waldo County General Hospital Heliport,44.413275,-68.994053,72,NA,US,US-ME,Belfast,no,98ME,,98ME,,,
328796,US-0934,balloonport,Murphy's Landing Balloonport,41.666664,-73.1894444,1050,NA,US,US-CT,Bethlehem,no,CT30,,CT30,,,
328797,US-0935,heliport,Calais Regional Heliport,45.177134,-67.267936,153,NA,US,US-ME,Calais,no,46ME,,46ME,,,
328991,US-0946,heliport,Brady Sullivan-Elm Helistop,42.992317,-71.465319,250,NA,US,US-NH,Manchester,no,NH34,,NH34,,,
329019,US-0947,heliport,Millinocket Regional Hospital Heliport,45.653266,-68.716977,459,NA,US,US-ME,Millinocket,no,ME50,,ME50,,,
329078,US-0959,heliport,York Hospital Heliport,43.141583,-70.650669,72,NA,US,US-ME,York,no,ME94,,ME94,,,
329205,US-0960,heliport,Tufts Medical Center Heliport,42.349037,-71.063223,230,NA,US,US-MA,Boston,no,MA66,,MA66,,,
332763,US-1157,small_airport,Ragmuff Airport,46.019586,-69.533819,1046,NA,US,US-ME,Greenville,no,ME26,,ME26,,,
333574,US-1219,closed,Alstead Airfield / Whitcomb Landing Strip,43.12542,-72.403507,,NA,US,US-NH,Walpole,no,,,,,,
334231,US-1254,heliport,BLSG Brandon Heliport,43.802033,-73.113019,361,NA,US,US-VT,Brandon,no,VT33,,VT33,,,
334270,US-1265,heliport,BLSG Leicester Heliport,43.874739,-73.104369,441,NA,US,US-VT,Leicester,no,VT21,,VT21,,,
334311,US-1275,seaplane_base,Mirror Lake Seaplane Base,43.621666,-71.263889,509,NA,US,US-NH,Tuftonboro,no,NH64,,NH64,,,
334319,US-1278,heliport,Foote Farm Association RLA Heliport,43.989494,-73.239858,167,NA,US,US-VT,Cornwall,no,VT54,,VT54,,,
334321,US-1279,heliport,Quesnel Farm Property Heliport,43.988603,-73.252939,181,NA,US,US-VT,Cornwall,no,VT24,,VT24,,,
336087,US-1624,small_airport,Brookton Landing Field,45.529306,-67.760174,472,NA,US,US-ME,Brookton,no,,,,,,
336886,US-1909,small_airport,Estcourt Airport,47.44472,-69.154687,721,NA,US,US-ME,Estcourt,no,19ME,,19ME,,,Estcourt Station
336908,US-1924,closed,Milford Auxiliary Airlfield,44.973391,-68.45757,,NA,US,US-ME,Milford,no,,,,,,
336968,US-1935,closed,Albert Farms Airport,41.550101,-71.524227,177,NA,US,US-RI,Exeter,no,,,,,,
336969,US-1936,small_airport,Boystown Fly-in-Ranch Airport,41.636518,-71.348562,62,NA,US,US-RI,Warwick,no,,,,,,Prudence Island
336971,US-1937,closed,Coventry Airpark,41.688842,-71.585444,253,NA,US,US-RI,Coventry,no,,,,,,
336973,US-1938,closed,Willows Resort Airport,41.362323,-71.679508,7,NA,US,US-RI,Charlestown,no,,,,,,
336974,US-1939,closed,Naval Auxiliary Air Station Charlestown,41.368056,-71.667222,23,NA,US,US-RI,Charlestown,no,,,,,https://en.wikipedia.org/wiki/Naval_Auxiliary_Air_Station_Charlestown,Atlantic Airport
337509,US-2021,closed,Huff Airport,36.77282,-81.72121,,NA,US,US-VT,Monroe,no,,,,,,
339327,US-2675,heliport,Seguin Island Helipad,43.707915,-69.758061,,NA,US,US-ME,Phippsburg,no,,,,,,
339328,US-2676,heliport,Hope Island Private Helipad,43.70909,-70.11621,,NA,US,US-ME,Chebeague Island,no,,,,,,
339329,US-2677,heliport,St Andrews LZ Heliport,43.85063,-69.63802,10,NA,US,US-ME,Boothbay Harbor,no,61ME,,61ME,,,
341472,US-3232,closed,Bass Harbor Heliport,44.254444,-68.349167,59,NA,US,US-ME,Bass Harbor,no,,,,,,ME36
341510,US-3261,small_airport,Pine Lane Landing Strip,45.173824,-69.424761,,NA,US,US-ME,Abbot,no,,,,,,
39578,US-32M,closed,Norfolk Airport / Heenan-Menfi Memorial Airport,42.12854,-71.370277,137,NA,US,US-MA,Norfolk,no,,,,,,"32M, MA07, Franklin-Norfolk, Norfolk"
342491,US-3404,small_airport,Ragged Island Airstrip,43.83524,-68.88627,10,NA,US,US-ME,Matinicus,no,,,,,,
343167,US-3706,small_airport,Morse Field,46.00768,-68.44212,595,NA,US,US-ME,Patten,no,,,A001,,,
343775,US-3818,closed,Coast Guard Air Station Salem Seaplane Base,42.52549,-70.8695,,NA,US,US-MA,Salem,no,,,,,,
343776,US-3819,closed,Coast Guard Air Station Ten Pound Island Seaplane Base,42.60907,-70.66116,,NA,US,US-MA,Gloucester,no,,,,,https://en.wikipedia.org/wiki/Coast_Guard_Aviation_Station_Ten_Pound_Island,
343793,US-3836,closed,Walkers Point / George H W Bush Presidential Helipad,43.34343,-70.4599,15,NA,US,US-ME,Kennebunkport,no,,,,,,
344208,US-3959,closed,Sky Lodge Landing Strip,45.657803,-70.263319,1358,NA,US,US-ME,Moose River,no,,,,,,
344337,US-4052,heliport,Athol Hospital Heliport,42.58471,-72.20906,,NA,US,US-MA,Athol,no,,,,,,
344774,US-4170,heliport,New Milford Hospital Heliport,41.58052,-73.40733,270,NA,US,US-CT,New Milford,no,,,,,,
345954,US-4637,small_airport,Maheu Airport,44.14018,-70.34786,711,NA,US,US-ME,Minot,no,,,,,,
345955,US-4638,closed,Hemond Airport,44.13342,-70.34113,666,NA,US,US-ME,Minot,no,,,,,,72B
346049,US-4689,closed,Nomans Land Navy Airfield,41.25359,-70.82362,56,NA,US,US-MA,Chilmark,no,,,,,,
346284,US-4762,closed,Groveton Airfield,44.615,-71.485,,NA,US,US-NH,Groveton,no,,,,,,
346285,US-4763,closed,Daniel Webster Airport / Sanders Airfield,42.809601,-71.487994,203,NA,US,US-NH,Merrimack,no,,,,,,David Webster
346526,US-4826,heliport,Martha's Vineyard Hospital Heliport,41.459786,-70.578935,1,NA,US,US-MA,Oak Bluffs,no,MA62,,MA62,,,
346546,US-4839,closed,A-Copy Heliport,42.20121,-71.15532,52,NA,US,US-MA,Westwood,no,,,,,,0MA3
347841,US-5196,heliport,Captains Cove Seaport Heliport,41.15895,-73.21371,17,NA,US,US-CT,Bridgeport,no,,,,,,
347842,US-5197,heliport,Stamford Hospital Heliport,41.05428,-73.55211,,NA,US,US-CT,Stamford,no,,,,,,
347874,US-5209,heliport,Emerson Hospital Heliport,42.45119,-71.37487,121,NA,US,US-MA,Concord,no,,,,,,
347875,US-5210,closed,Millipore Heliport,42.48369,-71.27075,115,NA,US,US-MA,Bedford,no,,,,,,
350095,US-5890,closed,Robbins Field,44.98096,-68.92022,364,NA,US,US-ME,Hudson,no,,,,,,
353150,US-6599,small_airport,Equinox Landing Field,43.16275,-73.04516,752,NA,US,US-VT,Manchester Center,no,,,,,,
353309,US-6654,small_airport,Murphy Road Airstrip,46.84804,-67.89721,566,NA,US,US-ME,Fort Fairfield,no,,,,,,
353694,US-6744,small_airport,Butler Island Airport,44.82453,-73.2331,110,NA,US,US-VT,North Hero,no,,,,,,
356186,US-7084,heliport,Johnson Memorial Hospital Heliport,41.980569,-72.391469,880,NA,US,US-CT,Hartford,no,20CT,,20CT,,,
430409,US-7145,seaplane_base,Kevins Seaport Seaplane Base,42.274442,-72.599656,102,NA,US,US-MA,South Hadley,no,14MA,,14MA,,,
430593,US-7190,closed,Pownal Airport,43.8757,-70.20746,126,NA,US,US-ME,Pownal,no,,,,,,
505061,US-7339,small_airport,Mountain View Airport,44.14068,-70.62812,581,NA,US,US-ME,Harrison,no,,,,,,
508823,US-7643,closed,Dickey Airport,47.10805,-69.08708,631,NA,US,US-ME,Allagash,no,,,,,,
508828,US-7644,closed,Northern Road Airport,45.68861,-69.80786,1240,NA,US,US-ME,Rockwood,no,,,,,,
508829,US-7645,heliport,Vanceboro Heliport,45.56956,-67.42798,384,NA,US,US-ME,Vanceboro,no,,,,,,
508848,US-7658,closed,Port o' Maine Airport,43.61207,-70.30597,37,NA,US,US-ME,Portland,no,,,,,,
508919,US-7692,closed,Rogers Airport,46.61552,-67.92898,518,NA,US,US-ME,Easton,no,,,,,,
510426,US-7856,closed,Wgng Airport,41.905162,-71.398779,52,NA,US,US-RI,Providence,no,,,,,,Pawtucket
510427,US-7857,closed,WGNG Airport,41.905162,-71.398779,52,NA,US,US-RI,Providence,no,,,,,,Pawtucket
510428,US-7858,closed,Slocum Airport,41.528889,-71.508611,141,NA,US,US-RI,Slocum,no,,,,,,
510924,US-7941,small_airport,Smith Airport,44.75488,-73.27821,133,NA,US,US-VT,Grand Isle,no,,,,,,
511009,US-8004,closed,Enosburg Airfield,44.92299,-72.75308,405,NA,US,US-VT,Enosburg,no,,,,,,
511263,US-8040,closed,Angus Airways Airport,44.23021,-72.79207,689,NA,US,US-VT,Moretown,no,,,,,,
515939,US-8194,small_airport,Red Pine Grove Airport,46.59706,-69.78985,1051,NA,US,US-ME,Clayton Lake,no,82ME,,82ME,,,
516174,US-8253,closed,Saint Juste Road Airport,46.55212,-70.00911,1238,NA,US,US-ME,Seboomook Lake,no,,,,,,
521717,US-8429,seaplane_base,Pleasant View Seaplane Base,42.919349,-71.063311,117,NA,US,US-NH,Kingston,no,NH66,,NH66,,,
526358,US-8462,heliport,Bradway Pond Heliport,41.954361,-72.352284,714,NA,US,US-CT,Stafford Springs,no,CT31,,CT31,,,
25498,VT01,small_airport,Teal Farm Airport,44.282386,-72.937557,1440,NA,US,US-VT,Huntington,no,VT01,,VT01,,,
25499,VT02,closed,Red Fox Airport,43.147301,-72.885101,1434,NA,US,US-VT,Bondville,no,,,,,,VT02
25500,VT03,small_airport,Maule's Roost Airport,44.08869934082031,-72.98090363,1100,NA,US,US-VT,Lincoln,no,VT03,,VT03,,,
25501,VT04,heliport,Southwestern Vermont Heliport,42.87450027,-73.20760345,800,NA,US,US-VT,Bennington,no,VT04,,VT04,,,
25502,VT06,small_airport,Santa's Airport,43.004398345947266,-72.47370148,673,NA,US,US-VT,Putney,no,VT06,,VT06,,,
25503,VT07,closed,Berlin Armory Heliport,44.220901,-72.565697,950,NA,US,US-VT,Berlin,no,,,,,,VT07
25504,VT08,heliport,Bradford Armory Heliport,44.00149917602539,-72.12310028,465,NA,US,US-VT,Bradford,no,VT08,,VT08,,,
25505,VT09,small_airport,Spencer Airport,44.11360168457031,-73.29029846,310,NA,US,US-VT,Addison,no,VT09,,VT09,,,
25506,VT10,small_airport,Manning Personal Airstrip,43.98139953613281,-73.38569641,255,NA,US,US-VT,Bridport,no,VT10,,VT10,,,
25507,VT11,small_airport,Ass-Pirin Acres Airport,44.06869888305664,-73.37339783,130,NA,US,US-VT,Addison,no,VT11,,VT11,,,
25508,VT12,small_airport,E.A.Deeds Farm Airport,44.29119873046875,-73.28320313,127,NA,US,US-VT,Charlotte,no,VT12,,VT12,,,
25509,VT13,small_airport,Holloway Airport,43.30009841918945,-72.71759796,1520,NA,US,US-VT,Chester,no,VT13,,VT13,,,
25510,VT14,small_airport,Axinn Airport,44.045101165771484,-73.18959808,450,NA,US,US-VT,Weybridge,no,VT14,,VT14,,,
25511,VT15,small_airport,Savage Island Airport,44.70389938354492,-73.2460022,125,NA,US,US-VT,Grand Isle,no,VT15,,VT15,,,
25512,VT16,heliport,Velco Heliport,43.65980148,-72.99289703,715,NA,US,US-VT,Rutland,no,VT16,,VT16,,,
25513,VT17,small_airport,Smith Airport,43.36899948120117,-72.67430115,1502,NA,US,US-VT,Ludlow,no,VT17,,VT17,,,
25514,VT18,heliport,Morrisville Armory Heliport,44.55419922,-72.52729797,800,NA,US,US-VT,Morrisville,no,VT18,,VT18,,,
25515,VT19,heliport,Newport Armory Heliport,44.949501037597656,-72.19950104,700,NA,US,US-VT,Newport,no,VT19,,VT19,,,
25516,VT20,small_airport,Mach Personal Strip,43.36669922,-73.14820099,854,NA,US,US-VT,Pawlet,no,VT20,,VT20,,,
25517,VT21,closed,State Garage Site Heliport,44.826401,-73.088203,380,NA,US,US-VT,St. Albans,no,,,,,,VT21
25518,VT22,small_airport,Shelburne Farms Airport,44.40140151977539,-73.26709747,130,NA,US,US-VT,Shelburne,no,VT22,,VT22,,,
25519,VT23,small_airport,Bostwick Farm Airport,44.369147,-73.250656,220,NA,US,US-VT,Shelburne,no,VT23,,VT23,,,
25520,VT24,closed,Torrey Airport,43.931999,-73.370102,280,NA,US,US-VT,Shoreham,no,,,,,,VT24
25521,VT25,small_airport,Sky Acres Airport,44.41669845581055,-73.16619873,330,NA,US,US-VT,South Burlington,no,VT25,,VT25,,,
25522,VT26,small_airport,Allenholm Airport,44.624612,-73.306495,140,NA,US,US-VT,South Hero,no,VT26,,VT26,,,
25523,VT27,heliport,Villeneuve Heliport,44.515899658203125,-72.95120239,650,NA,US,US-VT,Underhill,no,VT27,,VT27,,,
25524,VT28,heliport,Vergennes Armory Heliport,44.17089844,-73.24680328,200,NA,US,US-VT,Vergennes,no,VT28,,VT28,,,
25525,VT29,closed,Mad River Fly-In Airport,44.226447,-72.795403,710,NA,US,US-VT,Waitsfield,no,,,,,,"VT29, Angus Airport"
25526,VT30,small_airport,Ketcham Landing Area Airport,44.16255,-72.834313,780,NA,US,US-VT,Waitsfield,no,VT30,,VT30,,,
25527,VT31,small_airport,Carriers Skypark Airport,44.11119842529297,-72.44400024,1600,NA,US,US-VT,Washington,no,VT31,,VT31,,,
25528,VT32,heliport,Bobby Heliport,42.98899841308594,-72.62809753,420,NA,US,US-VT,Brookline,no,VT32,,VT32,,,
25529,VT33,closed,Yankee Kingdom Airport,44.105598,-73.377899,200,NA,US,US-VT,West Addison,no,,,,,,VT33
25530,VT34,small_airport,Major W. Guth STOLport,43.059486,-72.492144,819,NA,US,US-VT,Westminster,no,VT34,,VT34,,,
25531,VT35,heliport,Williston Armory Heliport,44.438899993896484,-73.07730103,495,NA,US,US-VT,Williston,no,VT35,,VT35,,,
25532,VT36,heliport,MCHV Heliport,44.4734,-73.18875,345,NA,US,US-VT,Burlington,no,VT36,,VT36,,,
25533,VT37,heliport,Windsor Armory Heliport,43.47090148925781,-72.40370178,400,NA,US,US-VT,Windsor,no,VT37,,VT37,,,
25534,VT38,small_airport,Greenwoods Airfield,45.008584,-73.240966,179,NA,US,US-VT,Alburg,no,VT38,,VT38,,,
25535,VT39,small_airport,Taylor Airport,44.607601165771484,-72.48040009,1140,NA,US,US-VT,Wolcott,no,VT39,,VT39,,,
25536,VT40,heliport,Wenlock Crossing Heliport,44.777000427246094,-71.75150299,1157,NA,US,US-VT,Ferdinand,no,VT40,,VT40,,,
25537,VT41,closed,Moore's Field,42.924198,-72.5298,310,NA,US,US-VT,Putney,no,,,,,,VT41
25538,VT42,small_airport,Two Tails Airport,44.51259994506836,-72.60710144,754,NA,US,US-VT,Morrisville,no,VT42,,VT42,,,
25539,VT43,small_airport,Onyon Airport,43.01919937133789,-72.6529007,427,NA,US,US-VT,Townshend,no,VT43,,VT43,,,
25540,VT44,small_airport,Perras Field,44.52669906616211,-72.58149719,820,NA,US,US-VT,Morrisville,no,VT44,,VT44,,,
25541,VT45,small_airport,Davis Private Airport,44.51729965209961,-72.97930145,640,NA,US,US-VT,Jericho,no,VT45,,VT45,,,
25542,VT46,small_airport,Northern Lights Airport,44.872002,-73.286499,130,NA,US,US-VT,Alburg,no,VT46,,VT46,,,
25543,VT47,small_airport,Miller Farm Airfield,42.778599,-72.527802,285,NA,US,US-VT,Vernon,no,VT47,,VT47,,,Miller's Pleasure
25544,VT48,closed,Fairholt Airport,44.461399,-73.195999,350,NA,US,US-VT,Burlington,no,,,,,,VT48
25545,VT50,heliport,Enosburg Falls Armory Heliport,44.91389846801758,-72.80509949,410,NA,US,US-VT,Enosburg Falls,no,VT50,,VT50,,,
25546,VT51,heliport,Ibm Heliport,44.4817009,-73.09649658,385,NA,US,US-VT,Essex Junction,no,VT51,,VT51,,,
25547,VT52,small_airport,Shaw Meadow Airport,44.64339828491211,-73.18759918,230,NA,US,US-VT,Milton,no,VT52,,VT52,,,
25548,VT53,small_airport,Bailey Airport,44.117795,-73.377546,140,NA,US,US-VT,Panton,no,VT53,,VT53,,,Staton Airport
25549,VT54,closed,R G Newsome Heliport,43.651501,-72.422302,660,NA,US,US-VT,Quechee,no,,,,,,VT54
25550,VT55,small_airport,Brandon Airport,43.90119934082031,-72.582901,710,NA,US,US-VT,Randolph,no,VT55,,VT55,,,
25551,VT56,small_airport,West Burke Aerodrome,44.61309814453125,-71.98090363,1285,NA,US,US-VT,West Burke,no,VT56,,VT56,,,
25552,VT57,seaplane_base,Malletts Head Seaplane Base,44.56060028076172,-73.24040222,95,NA,US,US-VT,Colchester,no,VT57,,VT57,,,
25553,VT58,seaplane_base,Stave Island Seaplane Base,44.59590148925781,-73.34760284,95,NA,US,US-VT,South Hero,no,VT58,,VT58,,,
25554,VT59,small_airport,Ardell Flying Field,43.277801513671875,-72.91079712,1919,NA,US,US-VT,Manchester,no,VT59,,VT59,,,
25555,VT60,small_airport,Hulett Landing Strip,43.330101013183594,-73.24259949,720,NA,US,US-VT,West Pawlett,no,VT60,,VT60,,,
25556,VT61,heliport,Rutland Regional Medical Center Heliport,43.59809875488281,-72.95500183,650,NA,US,US-VT,Rutland,no,VT61,,VT61,,,
25557,VT62,small_airport,Catamount Airfield,44.39039993286133,-72.3506012,1350,NA,US,US-VT,Cabot,no,VT62,,VT62,,,
25558,VT63,small_airport,Douglas Field,44.99530029296875,-72.3789978,650,NA,US,US-VT,North Troy,no,VT63,,VT63,,,
25559,VT64,small_airport,Mountain View Farm Airport,44.51530075073242,-72.6411972,1200,NA,US,US-VT,Morristown,no,VT64,,VT64,,,
324415,VT67,heliport,Central Vermont Medical Center Heliport,44.219369,-72.560408,960,NA,US,US-VT,Barre,no,VT65,,VT65,,,VT67
25560,VT70,heliport,North Country Hospital Heliport,44.95640182495117,-72.19950104,720,NA,US,US-VT,Newport,no,VT70,,VT70,,,
531723,VT72,small_airport,Villeneuve Field,44.515682,-72.95452,668,NA,US,US-VT,Jericho,no,VT72,,VT72,,,
45871,VT73,small_airport,Melrose Springs Airfield,43.944861,-73.316833,300,NA,US,US-VT,Bridport,no,VT73,,VT73,,,
25561,VT8,small_airport,Shelburne Airport,44.359451,-73.226194,325,NA,US,US-VT,Shelburne,no,KVT8,,VT8,,,
334360,VT80,heliport,Monument Farms Dairy Bittersweet Falls Road Heliport,44.036531,-73.213869,394,NA,US,US-VT,Weybridge,no,VT80,,VT80,,,
322688,VT88,heliport,VTPAD Heliport,44.058938,-73.019483,1908,NA,US,US-VT,South Lincoln,no,VT88,,VT88,,,
45868,VT96,heliport,Mansfield Heliflight Inc Heliport,44.600117,-73.16505,175,NA,US,US-VT,Milton,no,VT96,,VT96,,,
28130,X-US001,closed,Pike Airfield,43.459999084472656,-71.55999756,480,NA,US,US-NH,Tilton,no,,,,,,
